CODGEO,LIBGEO,BV2022,LIBBV2022,TYPE_COMMUNE_BV2022,DEP,REG
57540,Phalsbourg,57540,Phalsbourg,20,57,44
57541,Philippsbourg,67388,Reichshoffen,00,57,44
57542,Piblange,57106,Bouzonville,00,57,44
57543,Pierrevillers,57443,Marange-Silvange,00,57,44
57544,Plaine-de-Walsch,57630,Sarrebourg,00,57,44
57545,Plappeville,57463,Metz,00,57,44
57546,Plesnois,57463,Metz,00,57,44
57547,Pommérieux,57463,Metz,00,57,44
57548,Pontoy,57463,Metz,00,57,44
57549,Pontpierre,57209,Faulquemont,00,57,44
57550,Porcelette,57160,Creutzwald,00,57,44
57551,Postroff,57630,Sarrebourg,00,57,44
57552,Pouilly,57463,Metz,00,57,44
57553,Pournoy-la-Chétive,57463,Metz,00,57,44
57554,Pournoy-la-Grasse,57463,Metz,00,57,44
57555,Prévocourt,57132,Château-Salins,00,57,44
57556,Puttelange-aux-Lacs,57556,Puttelange-aux-Lacs,20,57,44
57557,Puttelange-lès-Thionville,57672,Thionville,00,57,44
57558,Puttigny,57132,Château-Salins,00,57,44
57559,Puzieux,57132,Château-Salins,00,57,44
57560,Racrange,57483,Morhange,00,57,44
57561,Rahling,67095,Diemeringen,00,57,44
57562,Ranguevaux,57672,Thionville,00,57,44
57563,Raville,57463,Metz,00,57,44
57564,Réchicourt-le-Château,57630,Sarrebourg,00,57,44
57565,Rédange,54580,Villerupt,00,57,44
57566,Réding,57630,Sarrebourg,00,57,44
57567,Rémelfang,57106,Bouzonville,00,57,44
57568,Rémelfing,57631,Sarreguemines,00,57,44
57569,Rémeling,57672,Thionville,00,57,44
57570,Rémering,57160,Creutzwald,00,57,44
57571,Rémering-lès-Puttelange,57556,Puttelange-aux-Lacs,00,57,44
57572,Rémilly,57572,Rémilly,20,57,44
57573,Réning,57483,Morhange,00,57,44
57574,Basse-Rentgen,57323,Hettange-Grande,00,57,44
57575,Retonfey,57463,Metz,00,57,44
57576,Rettel,57672,Thionville,00,57,44
57577,Reyersviller,57089,Bitche,00,57,44
57578,Rezonville-Vionville,57463,Metz,00,57,44
57579,Rhodes,57630,Sarrebourg,00,57,44
57580,Riche,57483,Morhange,00,57,44
57581,Richeling,57556,Puttelange-aux-Lacs,00,57,44
57582,Richemont,57019,Amnéville,00,57,44
57583,Richeval,57630,Sarrebourg,00,57,44
57584,Rimling,57589,Rohrbach-lès-Bitche,00,57,44
57586,Rochonvillers,54580,Villerupt,00,57,44
57587,Rodalbe,57483,Morhange,00,57,44
57588,Rodemack,57672,Thionville,00,57,44
57589,Rohrbach-lès-Bitche,57589,Rohrbach-lès-Bitche,20,57,44
57590,Rolbing,57089,Bitche,00,57,44
57591,Rombas,57019,Amnéville,20,57,44
57592,Romelfing,57630,Sarrebourg,00,57,44
57593,Roncourt,54280,Jœuf,00,57,44
57594,Roppeviller,57089,Bitche,00,57,44
57595,Rorbach-lès-Dieuze,57177,Dieuze,00,57,44
57596,Rosbruck,57240,Freyming-Merlebach,00,57,44
57597,Rosselange,57019,Amnéville,00,57,44
57598,Rouhling,57631,Sarreguemines,00,57,44
57599,Roupeldange,57097,Boulay-Moselle,00,57,44
57600,Roussy-le-Village,57323,Hettange-Grande,00,57,44
57601,Rozérieulles,57463,Metz,00,57,44
57602,Rurange-lès-Thionville,57269,Guénange,00,57,44
57603,Russange,54580,Villerupt,00,57,44
57604,Rustroff,57672,Thionville,00,57,44
57605,Sailly-Achâtel,57572,Rémilly,00,57,44
57606,Saint-Avold,57606,Saint-Avold,20,57,44
57607,Sainte-Barbe,57463,Metz,00,57,44
57609,Saint-Epvre,57572,Rémilly,00,57,44
57610,Saint-François-Lacroix,57106,Bouzonville,00,57,44
57611,Saint-Georges,57630,Sarrebourg,00,57,44
57612,Saint-Hubert,57463,Metz,00,57,44
57613,Saint-Jean-de-Bassel,57630,Sarrebourg,00,57,44
57614,Saint-Jean-Kourtzerode,57540,Phalsbourg,00,57,44
57615,Saint-Jean-Rohrbach,57556,Puttelange-aux-Lacs,00,57,44
57616,Saint-Julien-lès-Metz,57463,Metz,00,57,44
57617,Saint-Jure,54431,Pont-à-Mousson,00,57,44
57618,Saint-Louis,57630,Sarrebourg,00,57,44
57619,Saint-Louis-lès-Bitche,57089,Bitche,00,57,44
57620,Sainte-Marie-aux-Chênes,54280,Jœuf,20,57,44
57621,Saint-Médard,57177,Dieuze,00,57,44
57622,Saint-Privat-la-Montagne,54280,Jœuf,00,57,44
57623,Saint-Quirin,57630,Sarrebourg,00,57,44
57624,Sainte-Ruffine,57463,Metz,00,57,44
57625,Salonnes,57132,Château-Salins,00,57,44
57626,Sanry-lès-Vigy,57463,Metz,00,57,44
57627,Sanry-sur-Nied,57463,Metz,00,57,44
57628,Sarralbe,57628,Sarralbe,20,57,44
57629,Sarraltroff,57630,Sarrebourg,00,57,44
57630,Sarrebourg,57630,Sarrebourg,20,57,44
57631,Sarreguemines,57631,Sarreguemines,20,57,44
57633,Sarreinsming,57631,Sarreguemines,00,57,44
57634,Saulny,57463,Metz,00,57,44
57635,Schalbach,67095,Diemeringen,00,57,44
57636,Schmittviller,67095,Diemeringen,00,57,44
57637,Schneckenbusch,57630,Sarrebourg,00,57,44
57638,Schœneck,57227,Forbach,00,57,44
57639,Schorbach,57089,Bitche,00,57,44
57640,Schwerdorff,57106,Bouzonville,00,57,44
57641,Schweyen,57089,Bitche,00,57,44
57642,Scy-Chazelles,57463,Metz,00,57,44
57643,Secourt,57572,Rémilly,00,57,44
57644,Seingbouse,57207,Farébersviller,00,57,44
57645,Semécourt,57443,Marange-Silvange,00,57,44
57647,Serémange-Erzange,57672,Thionville,00,57,44
57648,Servigny-lès-Raville,57463,Metz,00,57,44
57649,Servigny-lès-Sainte-Barbe,57463,Metz,00,57,44
57650,Sierck-les-Bains,57672,Thionville,00,57,44
57651,Siersthal,57589,Rohrbach-lès-Bitche,00,57,44
57652,Sillegny,57463,Metz,00,57,44
57653,Silly-en-Saulnois,57463,Metz,00,57,44
57654,Silly-sur-Nied,57463,Metz,00,57,44
57655,Solgne,57572,Rémilly,00,57,44
57656,Sorbey,57463,Metz,00,57,44
57657,Sotzeling,57483,Morhange,00,57,44
57658,Soucht,57089,Bitche,00,57,44
57659,Spicheren,57227,Forbach,00,57,44
57660,Stiring-Wendel,57227,Forbach,20,57,44
57661,Sturzelbronn,57089,Bitche,00,57,44
57662,Suisse,57483,Morhange,00,57,44
57663,Talange,57019,Amnéville,20,57,44
57664,Tarquimpol,57177,Dieuze,00,57,44
57665,Tenteling,57207,Farébersviller,00,57,44
57666,Terville,57672,Thionville,20,57,44
57667,Téterchen,57097,Boulay-Moselle,00,57,44
57668,Teting-sur-Nied,57606,Saint-Avold,00,57,44
57669,Théding,57207,Farébersviller,00,57,44
57670,Thicourt,57209,Faulquemont,00,57,44
57671,Thimonville,57572,Rémilly,00,57,44
57672,Thionville,57672,Thionville,20,57,44
57673,Thonville,57483,Morhange,00,57,44
57674,Tincry,57132,Château-Salins,00,57,44
57675,Torcheville,57483,Morhange,00,57,44
57676,Tragny,57572,Rémilly,00,57,44
57677,Trémery,57019,Amnéville,00,57,44
57678,Tressange,54580,Villerupt,00,57,44
57679,Tritteling-Redlach,57209,Faulquemont,00,57,44
57680,Troisfontaines,57630,Sarrebourg,00,57,44
57681,Tromborn,57106,Bouzonville,00,57,44
57682,Turquestein-Blancrupt,57630,Sarrebourg,00,57,44
57683,Uckange,57672,Thionville,00,57,44
57684,Vahl-Ebersing,57606,Saint-Avold,00,57,44
57685,Vahl-lès-Bénestroff,57483,Morhange,00,57,44
57686,Vahl-lès-Faulquemont,57209,Faulquemont,00,57,44
57687,Vallerange,57483,Morhange,00,57,44
57689,Valmestroff,57672,Thionville,00,57,44
57690,Valmont,57606,Saint-Avold,00,57,44
57691,Valmunster,57106,Bouzonville,00,57,44
57692,Vannecourt,57132,Château-Salins,00,57,44
57693,Vantoux,57463,Metz,00,57,44
57694,Vany,57463,Metz,00,57,44
57695,Varize-Vaudoncourt,57097,Boulay-Moselle,00,57,44
57696,Varsberg,57160,Creutzwald,00,57,44
57697,Vasperviller,57630,Sarrebourg,00,57,44
57698,Vatimont,57572,Rémilly,00,57,44
57700,Vaudreching,57106,Bouzonville,00,57,44
57701,Vaux,57463,Metz,00,57,44
57702,Vaxy,57132,Château-Salins,00,57,44
57703,Veckersviller,67095,Diemeringen,00,57,44
57704,Veckring,57672,Thionville,00,57,44
57705,Velving,57097,Boulay-Moselle,00,57,44
57706,Vergaville,57177,Dieuze,00,57,44
57707,Vernéville,54280,Jœuf,00,57,44
57708,Verny,57463,Metz,00,57,44
57709,Vescheim,57540,Phalsbourg,00,57,44
57711,Vibersviller,67434,Sarre-Union,00,57,44
57712,Vic-sur-Seille,57132,Château-Salins,00,57,44
57713,Vieux-Lixheim,57630,Sarrebourg,00,57,44
57714,Haute-Vigneulles,57209,Faulquemont,00,57,44
57715,Vigny,57463,Metz,00,57,44
57716,Vigy,57463,Metz,00,57,44
57717,Viller,57483,Morhange,00,57,44
57718,Villers-Stoncourt,57572,Rémilly,00,57,44
57719,Villers-sur-Nied,57483,Morhange,00,57,44
57720,Villing,57160,Creutzwald,00,57,44
57721,Vilsberg,57540,Phalsbourg,00,57,44
57723,Virming,57483,Morhange,00,57,44
57724,Vitry-sur-Orne,57019,Amnéville,00,57,44
57725,Vittersbourg,57483,Morhange,00,57,44
57726,Vittoncourt,57572,Rémilly,00,57,44
57727,Viviers,57132,Château-Salins,00,57,44
57728,Voimhaut,57572,Rémilly,00,57,44
57730,Volmerange-lès-Boulay,57097,Boulay-Moselle,00,57,44
57731,Volmerange-les-Mines,57323,Hettange-Grande,00,57,44
57732,Volmunster,57089,Bitche,00,57,44
57733,Volstroff,57672,Thionville,00,57,44
57734,Voyer,57630,Sarrebourg,00,57,44
57736,Vry,57463,Metz,00,57,44
57737,Vulmont,57132,Château-Salins,00,57,44
57738,Waldhouse,57089,Bitche,00,57,44
57739,Waldweistroff,57106,Bouzonville,00,57,44
57740,Waldwisse,57106,Bouzonville,00,57,44
57741,Walschbronn,57089,Bitche,00,57,44
57742,Walscheid,57630,Sarrebourg,00,57,44
57743,Waltembourg,57540,Phalsbourg,00,57,44
57745,Wiesviller,57631,Sarreguemines,00,57,44
57746,Willerwald,57628,Sarralbe,00,57,44
57747,Wintersbourg,57540,Phalsbourg,00,57,44
57748,Wittring,57631,Sarreguemines,00,57,44
57749,Vœlfling-lès-Bouzonville,57106,Bouzonville,00,57,44
57750,Wœlfling-lès-Sarreguemines,57631,Sarreguemines,00,57,44
57751,Woippy,57463,Metz,20,57,44
57752,Woustviller,57631,Sarreguemines,00,57,44
57753,Wuisse,57177,Dieuze,00,57,44
57754,Xanrey,57132,Château-Salins,00,57,44
57755,Xocourt,57132,Château-Salins,00,57,44
57756,Xouaxange,57630,Sarrebourg,00,57,44
57757,Yutz,57672,Thionville,20,57,44
57759,Zarbeling,57483,Morhange,00,57,44
57760,Zetting,57631,Sarreguemines,00,57,44
57761,Zilling,57540,Phalsbourg,00,57,44
57762,Zimming,57413,Longeville-lès-Saint-Avold,00,57,44
57763,Zommange,57177,Dieuze,00,57,44
57764,Zoufftgen,57323,Hettange-Grande,00,57,44
57765,Diesen,57160,Creutzwald,00,57,44
57767,Stuckange,57672,Thionville,00,57,44
58001,Achun,58194,Nevers,00,58,27
58002,Alligny-Cosne,58086,Cosne-Cours-sur-Loire,00,58,27
58003,Alligny-en-Morvan,21584,Saulieu,00,58,27
58004,Alluy,58194,Nevers,00,58,27
58005,Amazy,58079,Clamecy,00,58,27
58006,Anlezy,58095,Decize,00,58,27
58007,Annay,58086,Cosne-Cours-sur-Loire,00,58,27
58008,Anthien,58083,Corbigny,00,58,27
58009,Arbourse,58086,Cosne-Cours-sur-Loire,00,58,27
58010,Arleuf,58062,Château-Chinon (Ville),00,58,27
58011,Armes,58079,Clamecy,00,58,27
58012,Arquian,58086,Cosne-Cours-sur-Loire,00,58,27
58013,Arthel,58218,Prémery,00,58,27
58014,Arzembouy,58218,Prémery,00,58,27
58015,Asnan,58079,Clamecy,00,58,27
58016,Asnois,58079,Clamecy,00,58,27
58017,Aunay-en-Bazois,58194,Nevers,00,58,27
58018,Authiou,58079,Clamecy,00,58,27
58019,Avrée,58149,Luzy,00,58,27
58020,Avril-sur-Loire,58095,Decize,00,58,27
58021,Azy-le-Vif,58264,Saint-Pierre-le-Moûtier,00,58,27
58023,Bazoches,89025,Avallon,00,58,27
58024,Bazolles,58083,Corbigny,00,58,27
58025,Béard,58095,Decize,00,58,27
58026,Beaulieu,58079,Clamecy,00,58,27
58027,Beaumont-la-Ferrière,58218,Prémery,00,58,27
58028,Beaumont-Sardolles,58194,Nevers,00,58,27
58029,Beuvron,58079,Clamecy,00,58,27
58030,Biches,58194,Nevers,00,58,27
58031,Billy-Chevannes,58194,Nevers,00,58,27
58032,Billy-sur-Oisy,58079,Clamecy,00,58,27
58033,Bitry,58086,Cosne-Cours-sur-Loire,00,58,27
58034,Blismes,58062,Château-Chinon (Ville),00,58,27
58035,Bona,58194,Nevers,00,58,27
58036,Bouhy,58086,Cosne-Cours-sur-Loire,00,58,27
58037,Brassy,58083,Corbigny,00,58,27
58038,Breugnon,58079,Clamecy,00,58,27
58039,Brèves,58079,Clamecy,00,58,27
58040,Brinay,58194,Nevers,00,58,27
58041,Brinon-sur-Beuvron,58079,Clamecy,00,58,27
58042,Bulcy,58059,La Charité-sur-Loire,00,58,27
58043,Bussy-la-Pesle,58079,Clamecy,00,58,27
58044,La Celle-sur-Loire,58086,Cosne-Cours-sur-Loire,00,58,27
58045,La Celle-sur-Nièvre,58218,Prémery,00,58,27
58046,Cercy-la-Tour,58095,Decize,00,58,27
58047,Cervon,58083,Corbigny,00,58,27
58048,Cessy-les-Bois,58086,Cosne-Cours-sur-Loire,00,58,27
58049,Chalaux,58083,Corbigny,00,58,27
58050,Challement,58079,Clamecy,00,58,27
58051,Challuy,58194,Nevers,00,58,27
58052,Champallement,58194,Nevers,00,58,27
58053,Champlemy,58079,Clamecy,00,58,27
58054,Champlin,58218,Prémery,00,58,27
58055,Champvert,58095,Decize,00,58,27
58056,Champvoux,58059,La Charité-sur-Loire,00,58,27
58057,Chantenay-Saint-Imbert,58264,Saint-Pierre-le-Moûtier,00,58,27
58058,La Chapelle-Saint-André,58079,Clamecy,00,58,27
58059,La Charité-sur-Loire,58059,La Charité-sur-Loire,20,58,27
58060,Charrin,58095,Decize,00,58,27
58061,Chasnay,58059,La Charité-sur-Loire,00,58,27
58062,Château-Chinon (Ville),58062,Château-Chinon (Ville),20,58,27
58063,Château-Chinon (Campagne),58062,Château-Chinon (Ville),00,58,27
58064,Châteauneuf-Val-de-Bargis,58086,Cosne-Cours-sur-Loire,00,58,27
58065,Châtillon-en-Bazois,58194,Nevers,00,58,27
58066,Châtin,58062,Château-Chinon (Ville),00,58,27
58067,Chaulgnes,58194,Nevers,00,58,27
58068,Chaumard,58062,Château-Chinon (Ville),00,58,27
58069,Chaumot,58083,Corbigny,00,58,27
58070,Chazeuil,58079,Clamecy,00,58,27
58071,Chevannes-Changy,58079,Clamecy,00,58,27
58072,Chevenon,58134,Imphy,00,58,27
58073,Chevroches,58079,Clamecy,00,58,27
58074,Chiddes,58149,Luzy,00,58,27
58075,Chitry-les-Mines,58083,Corbigny,00,58,27
58076,Chougny,58194,Nevers,00,58,27
58077,Ciez,58086,Cosne-Cours-sur-Loire,00,58,27
58078,Cizely,58194,Nevers,00,58,27
58079,Clamecy,58079,Clamecy,20,58,27
58080,La Collancelle,58083,Corbigny,00,58,27
58081,Colméry,58086,Cosne-Cours-sur-Loire,00,58,27
58082,Corancy,58062,Château-Chinon (Ville),00,58,27
58083,Corbigny,58083,Corbigny,20,58,27
58084,Corvol-d'Embernard,58079,Clamecy,00,58,27
58085,Corvol-l'Orgueilleux,58079,Clamecy,00,58,27
58086,Cosne-Cours-sur-Loire,58086,Cosne-Cours-sur-Loire,20,58,27
58087,Cossaye,58095,Decize,00,58,27
58088,Coulanges-lès-Nevers,58194,Nevers,00,58,27
58089,Couloutre,58086,Cosne-Cours-sur-Loire,00,58,27
58090,Courcelles,58079,Clamecy,00,58,27
58092,Crux-la-Ville,58194,Nevers,00,58,27
58093,Cuncy-lès-Varzy,58079,Clamecy,00,58,27
58094,Dampierre-sous-Bouhy,58086,Cosne-Cours-sur-Loire,00,58,27
58095,Decize,58095,Decize,20,58,27
58096,Devay,58095,Decize,00,58,27
58097,Diennes-Aubigny,58095,Decize,00,58,27
58098,Dirol,58083,Corbigny,00,58,27
58099,Dommartin,58062,Château-Chinon (Ville),00,58,27
58101,Dompierre-sur-Nièvre,58218,Prémery,00,58,27
58102,Donzy,58086,Cosne-Cours-sur-Loire,00,58,27
58103,Dornecy,58079,Clamecy,00,58,27
58104,Dornes,03190,Moulins,00,58,27
58105,Druy-Parigny,58095,Decize,00,58,27
58106,Dun-les-Places,21584,Saulieu,00,58,27
58107,Dun-sur-Grandry,58062,Château-Chinon (Ville),00,58,27
58108,Empury,58083,Corbigny,00,58,27
58109,Entrains-sur-Nohain,58079,Clamecy,00,58,27
58110,Epiry,58083,Corbigny,00,58,27
58111,Fâchin,58062,Château-Chinon (Ville),00,58,27
58112,La Fermeté,58134,Imphy,00,58,27
58113,Fertrève,58095,Decize,00,58,27
58114,Fléty,58149,Luzy,00,58,27
58115,Fleury-sur-Loire,58095,Decize,00,58,27
58116,Flez-Cuzy,58079,Clamecy,00,58,27
58117,Fourchambault,58194,Nevers,20,58,27
58118,Fours,58095,Decize,00,58,27
58119,Frasnay-Reugny,58194,Nevers,00,58,27
58120,Gâcogne,58083,Corbigny,00,58,27
58121,Garchizy,58194,Nevers,00,58,27
58122,Garchy,58059,La Charité-sur-Loire,00,58,27
58123,Germenay,58083,Corbigny,00,58,27
58124,Germigny-sur-Loire,58194,Nevers,00,58,27
58125,Gien-sur-Cure,21584,Saulieu,00,58,27
58126,Gimouille,58194,Nevers,00,58,27
58127,Giry,58218,Prémery,00,58,27
58128,Glux-en-Glenne,71192,Étang-sur-Arroux,00,58,27
58129,Gouloux,21584,Saulieu,00,58,27
58130,Grenois,58079,Clamecy,00,58,27
58131,Guérigny,58194,Nevers,00,58,27
58132,Guipy,58083,Corbigny,00,58,27
58133,Héry,58083,Corbigny,00,58,27
58134,Imphy,58134,Imphy,20,58,27
58135,Isenay,58095,Decize,00,58,27
58136,Jailly,58194,Nevers,00,58,27
58137,Lamenay-sur-Loire,58095,Decize,00,58,27
58138,Langeron,58264,Saint-Pierre-le-Moûtier,00,58,27
58139,Lanty,58149,Luzy,00,58,27
58140,Larochemillay,58149,Luzy,00,58,27
58141,Lavault-de-Frétoy,58062,Château-Chinon (Ville),00,58,27
58142,Limanton,58062,Château-Chinon (Ville),00,58,27
58143,Limon,58194,Nevers,00,58,27
58144,Livry,58264,Saint-Pierre-le-Moûtier,00,58,27
58145,Lormes,58083,Corbigny,00,58,27
58146,Lucenay-lès-Aix,03190,Moulins,00,58,27
58147,Lurcy-le-Bourg,58218,Prémery,00,58,27
58148,Luthenay-Uxeloup,58134,Imphy,00,58,27
58149,Luzy,58149,Luzy,20,58,27
58150,Lys,58079,Clamecy,00,58,27
58151,La Machine,58095,Decize,00,58,27
58152,Magny-Cours,58194,Nevers,00,58,27
58153,Magny-Lormes,58083,Corbigny,00,58,27
58154,La Maison-Dieu,58079,Clamecy,00,58,27
58155,La Marche,58059,La Charité-sur-Loire,00,58,27
58156,Marcy,58079,Clamecy,00,58,27
58157,Marigny-l'Église,89025,Avallon,00,58,27
58158,Mars-sur-Allier,58194,Nevers,00,58,27
58159,Marigny-sur-Yonne,58083,Corbigny,00,58,27
58160,Marzy,58194,Nevers,00,58,27
58161,Maux,58062,Château-Chinon (Ville),00,58,27
58162,Menestreau,58079,Clamecy,00,58,27
58163,Menou,58079,Clamecy,00,58,27
58164,Mesves-sur-Loire,58059,La Charité-sur-Loire,00,58,27
58165,Metz-le-Comte,58079,Clamecy,00,58,27
58166,Mhère,58083,Corbigny,00,58,27
58168,Millay,58149,Luzy,00,58,27
58169,Moissy-Moulinot,58083,Corbigny,00,58,27
58170,Monceaux-le-Comte,58083,Corbigny,00,58,27
58171,Montapas,58194,Nevers,00,58,27
58172,Montambert,71047,Bourbon-Lancy,00,58,27
58173,Montaron,58095,Decize,00,58,27
58174,Montenoison,58218,Prémery,00,58,27
58175,Mont-et-Marré,58194,Nevers,00,58,27
58176,Montigny-aux-Amognes,58194,Nevers,00,58,27
58177,Montigny-en-Morvan,58062,Château-Chinon (Ville),00,58,27
58178,Montigny-sur-Canne,58095,Decize,00,58,27
58179,Montreuillon,58083,Corbigny,00,58,27
58180,Montsauche-les-Settons,21584,Saulieu,00,58,27
58181,Moraches,58079,Clamecy,00,58,27
58182,Moulins-Engilbert,58062,Château-Chinon (Ville),00,58,27
58183,Mouron-sur-Yonne,58083,Corbigny,00,58,27
58184,Moussy,58218,Prémery,00,58,27
58185,Moux-en-Morvan,21584,Saulieu,00,58,27
58186,Murlin,58218,Prémery,00,58,27
58187,Myennes,58086,Cosne-Cours-sur-Loire,00,58,27
58188,Nannay,58059,La Charité-sur-Loire,00,58,27
58189,Narcy,58059,La Charité-sur-Loire,00,58,27
58190,Neuffontaines,58083,Corbigny,00,58,27
58191,Neuilly,58079,Clamecy,00,58,27
58192,Neuville-lès-Decize,58095,Decize,00,58,27
58193,Neuvy-sur-Loire,58086,Cosne-Cours-sur-Loire,00,58,27
58194,Nevers,58194,Nevers,20,58,27
58195,La Nocle-Maulaix,58095,Decize,00,58,27
58196,Nolay,58194,Nevers,00,58,27
58197,Nuars,89025,Avallon,00,58,27
58198,Oisy,58079,Clamecy,00,58,27
58199,Onlay,58062,Château-Chinon (Ville),00,58,27
58200,Ouagne,58079,Clamecy,00,58,27
58201,Oudan,58079,Clamecy,00,58,27
58202,Ougny,58194,Nevers,00,58,27
58203,Oulon,58218,Prémery,00,58,27
58204,Vaux d'Amognes,58194,Nevers,00,58,27
58205,Ouroux-en-Morvan,21584,Saulieu,00,58,27
58206,Parigny-la-Rose,58079,Clamecy,00,58,27
58207,Parigny-les-Vaux,58194,Nevers,00,58,27
58208,Pazy,58083,Corbigny,00,58,27
58209,Perroy,58086,Cosne-Cours-sur-Loire,00,58,27
58210,Planchez,58062,Château-Chinon (Ville),00,58,27
58211,Poil,71192,Étang-sur-Arroux,00,58,27
58212,Poiseux,58194,Nevers,00,58,27
58213,Pougny,58086,Cosne-Cours-sur-Loire,00,58,27
58214,Pougues-les-Eaux,58194,Nevers,00,58,27
58215,Pouilly-sur-Loire,58059,La Charité-sur-Loire,00,58,27
58216,Pouques-Lormes,58083,Corbigny,00,58,27
58217,Pousseaux,58079,Clamecy,00,58,27
58218,Prémery,58218,Prémery,20,58,27
58219,Préporché,58062,Château-Chinon (Ville),00,58,27
58220,Raveau,58059,La Charité-sur-Loire,00,58,27
58221,Rémilly,58095,Decize,00,58,27
58222,Rix,58079,Clamecy,00,58,27
58223,Rouy,58194,Nevers,00,58,27
58224,Ruages,58083,Corbigny,00,58,27
58225,Saincaize-Meauce,58194,Nevers,00,58,27
58226,Saint-Agnan,21584,Saulieu,00,58,27
58227,Saint-Amand-en-Puisaye,58086,Cosne-Cours-sur-Loire,00,58,27
58228,Saint-Andelain,58059,La Charité-sur-Loire,00,58,27
58229,Saint-André-en-Morvan,89025,Avallon,00,58,27
58230,Saint-Aubin-des-Chaumes,89025,Avallon,00,58,27
58231,Saint-Aubin-les-Forges,58194,Nevers,00,58,27
58232,Saint-Benin-d'Azy,58194,Nevers,00,58,27
58233,Saint-Benin-des-Bois,58218,Prémery,00,58,27
58234,Saint-Bonnot,58218,Prémery,00,58,27
58235,Saint-Brisson,21584,Saulieu,00,58,27
58236,Sainte-Colombe-des-Bois,58086,Cosne-Cours-sur-Loire,00,58,27
58237,Saint-Didier,58079,Clamecy,00,58,27
58238,Saint-Éloi,58194,Nevers,00,58,27
58239,Saint-Firmin,58194,Nevers,00,58,27
58240,Saint-Franchy,58194,Nevers,00,58,27
58241,Saint-Germain-Chassenay,58095,Decize,00,58,27
58242,Saint-Germain-des-Bois,58079,Clamecy,00,58,27
58243,Saint-Gratien-Savigny,58095,Decize,00,58,27
58244,Saint-Hilaire-en-Morvan,58062,Château-Chinon (Ville),00,58,27
58245,Saint-Hilaire-Fontaine,58095,Decize,00,58,27
58246,Saint-Honoré-les-Bains,58062,Château-Chinon (Ville),00,58,27
58247,Saint-Jean-aux-Amognes,58194,Nevers,00,58,27
58248,Saint-Laurent-l'Abbaye,58086,Cosne-Cours-sur-Loire,00,58,27
58249,Saint-Léger-de-Fougeret,58062,Château-Chinon (Ville),00,58,27
58250,Saint-Léger-des-Vignes,58095,Decize,00,58,27
58251,Saint-Loup-des-Bois,58086,Cosne-Cours-sur-Loire,00,58,27
58252,Saint-Malo-en-Donziois,58086,Cosne-Cours-sur-Loire,00,58,27
58253,Sainte-Marie,58194,Nevers,00,58,27
58254,Saint-Martin-d'Heuille,58194,Nevers,00,58,27
58255,Saint-Martin-du-Puy,58083,Corbigny,00,58,27
58256,Saint-Martin-sur-Nohain,58086,Cosne-Cours-sur-Loire,00,58,27
58257,Saint-Maurice,58194,Nevers,00,58,27
58258,Saint-Ouen-sur-Loire,58134,Imphy,00,58,27
58259,Saint-Parize-en-Viry,58095,Decize,00,58,27
58260,Saint-Parize-le-Châtel,58194,Nevers,00,58,27
58261,Saint-Père,58086,Cosne-Cours-sur-Loire,00,58,27
58262,Saint-Péreuse,58062,Château-Chinon (Ville),00,58,27
58263,Saint-Pierre-du-Mont,58079,Clamecy,00,58,27
58264,Saint-Pierre-le-Moûtier,58264,Saint-Pierre-le-Moûtier,20,58,27
58265,Saint-Quentin-sur-Nohain,58086,Cosne-Cours-sur-Loire,00,58,27
58266,Saint-Révérien,58194,Nevers,00,58,27
58267,Saint-Saulge,58194,Nevers,00,58,27
58268,Saint-Seine,71047,Bourbon-Lancy,00,58,27
58269,Saint-Sulpice,58194,Nevers,00,58,27
58270,Saint-Vérain,58086,Cosne-Cours-sur-Loire,00,58,27
58271,Saizy,58083,Corbigny,00,58,27
58272,Sardy-lès-Épiry,58083,Corbigny,00,58,27
58273,Sauvigny-les-Bois,58194,Nevers,00,58,27
58274,Savigny-Poil-Fol,58149,Luzy,00,58,27
58275,Saxi-Bourdon,58194,Nevers,00,58,27
58276,Sémelay,58062,Château-Chinon (Ville),00,58,27
58277,Sermages,58062,Château-Chinon (Ville),00,58,27
58278,Sermoise-sur-Loire,58194,Nevers,00,58,27
58279,Sichamps,58218,Prémery,00,58,27
58280,Sougy-sur-Loire,58095,Decize,00,58,27
58281,Suilly-la-Tour,58086,Cosne-Cours-sur-Loire,00,58,27
58282,Surgy,58079,Clamecy,00,58,27
58283,Taconnay,58079,Clamecy,00,58,27
58284,Talon,58079,Clamecy,00,58,27
58285,Tamnay-en-Bazois,58194,Nevers,00,58,27
58286,Tannay,58079,Clamecy,00,58,27
58287,Tazilly,58149,Luzy,00,58,27
58288,Teigny,58079,Clamecy,00,58,27
58289,Ternant,58149,Luzy,00,58,27
58290,Thaix,58095,Decize,00,58,27
58291,Thianges,58095,Decize,00,58,27
58292,Tintury,58194,Nevers,00,58,27
58293,Toury-Lurcy,58095,Decize,00,58,27
58294,Toury-sur-Jour,03190,Moulins,00,58,27
58295,Tracy-sur-Loire,58086,Cosne-Cours-sur-Loire,00,58,27
58296,Tresnay,58264,Saint-Pierre-le-Moûtier,00,58,27
58297,Trois-Vèvres,58095,Decize,00,58,27
58298,Tronsanges,58194,Nevers,00,58,27
58299,Trucy-l'Orgueilleux,58079,Clamecy,00,58,27
58300,Urzy,58194,Nevers,00,58,27
