DEPCOM_ARM,LIBCOM_DEP,LIBCOM,nb_loues,nb_vacants,nb_vides,nb_asso,nb_occup_finan,nb_occup_temp,nb_ls
02295,Étréaupont (02),Étréaupont,20,0,6,0,0,0,26
02296,Étreillers (02),Étreillers,,,,,,,8
02298,Étreux (02),Étreux,154,20,2,0,0,0,176
02299,Évergnicourt (02),Évergnicourt,20,0,0,0,0,0,20
02303,Fayet (02),Fayet,,,,,,,6
02304,La Fère (02),La Fère,467,41,26,3,10,0,547
02305,Fère-en-Tardenois (02),Fère-en-Tardenois,334,51,3,1,3,0,392
02307,La Ferté-Milon (02),La Ferté-Milon,146,0,3,0,7,0,156
02309,Festieux (02),Festieux,23,0,4,0,0,0,27
02312,La Flamengrie (02),La Flamengrie,38,3,6,0,0,0,47
02315,Flavy-le-Martel (02),Flavy-le-Martel,38,0,0,0,0,0,38
02318,Folembray (02),Folembray,64,0,1,0,2,0,67
02319,Fonsomme (02),Fonsomme,,,,,,,10
02321,Fontaine-lès-Vervins (02),Fontaine-lès-Vervins,45,2,0,0,0,0,47
02328,Fossoy (02),Fossoy,,,,,,,4
02329,Fourdrain (02),Fourdrain,,,,,,,8
02334,Fresnoy-le-Grand (02),Fresnoy-le-Grand,241,37,3,2,8,0,291
02340,Gauchy (02),Gauchy,472,4,20,38,6,0,540
02346,Gizy (02),Gizy,16,0,0,0,0,0,16
02347,Gland (02),Gland,,,,,,,2
02352,Gouy (02),Gouy,11,1,0,0,0,0,12
02355,Gricourt (02),Gricourt,23,0,0,0,0,0,23
02359,Grugies (02),Grugies,110,1,0,0,0,0,111
02360,Villeneuve-sur-Aisne (02),Villeneuve-sur-Aisne,180,1,1,0,2,0,184
02361,Guise (02),Guise,375,39,7,2,7,0,430
02371,Harly (02),Harly,150,2,2,0,0,0,154
02372,Hartennes-et-Taux (02),Hartennes-et-Taux,,,,,,,1
02374,Lehaucourt (02),Lehaucourt,82,0,3,0,0,0,85
02381,Hirson (02),Hirson,819,41,70,5,11,0,946
02382,Holnon (02),Holnon,83,0,4,2,0,0,89
02383,Homblières (02),Homblières,94,0,7,1,1,0,103
02387,Itancourt (02),Itancourt,61,0,0,0,0,0,61
02390,Jeancourt (02),Jeancourt,,,,,,,1
02397,Jussy (02),Jussy,89,1,2,0,0,0,92
02399,Juvincourt-et-Damary (02),Juvincourt-et-Damary,,,,,,,2
02401,Laigny (02),Laigny,,,,,,,1
02405,Landouzy-la-Ville (02),Landouzy-la-Ville,,,,,,,1
02408,Laon (02),Laon,5134,201,90,10,14,0,5449
02411,Latilly (02),Latilly,,,,,,,2
02420,Lesdins (02),Lesdins,,,,,,,8
02423,Leuilly-sous-Coucy (02),Leuilly-sous-Coucy,,,,,,,6
02430,Liesse-Notre-Dame (02),Liesse-Notre-Dame,69,0,3,0,0,0,72
02431,Liez (02),Liez,,,,,,,2
02439,Les Septvallons (02),Les Septvallons,24,0,1,0,0,0,25
02453,Maizy (02),Maizy,,,,,,,1
02457,Marchais (02),Marchais,,,,,,,8
02461,Marest-Dampcourt (02),Marest-Dampcourt,,,,,,,1
02464,Margival (02),Margival,,,,,,,2
02468,Marle (02),Marle,204,27,12,1,5,0,249
02469,Marly-Gomont (02),Marly-Gomont,,,,,,,6
02470,Martigny (02),Martigny,,,,,,,8
02473,Mayot (02),Mayot,,,,,,,1
02477,Mercin-et-Vaux (02),Mercin-et-Vaux,34,0,0,0,0,0,34
02478,Merlieux-et-Fouquerolles (02),Merlieux-et-Fouquerolles,16,0,1,0,0,0,17
02487,Missy-sur-Aisne (02),Missy-sur-Aisne,11,0,0,0,0,0,11
02492,Monceau-lès-Leups (02),Monceau-lès-Leups,,,,,,,9
02495,Mondrepuis (02),Mondrepuis,42,3,1,0,0,0,46
02497,Mons-en-Laonnois (02),Mons-en-Laonnois,44,0,0,0,0,0,44
02498,Montaigu (02),Montaigu,,,,,,,2
02502,Montcornet (02),Montcornet,96,5,0,0,1,0,102
02503,Mont-d'Origny (02),Mont-d'Origny,36,0,2,0,1,0,39
02504,Montescourt-Lizerolles (02),Montescourt-Lizerolles,116,1,0,0,0,0,117
02514,Montigny-Lengrain (02),Montigny-Lengrain,16,0,0,0,0,0,16
02517,Montigny-sur-Crécy (02),Montigny-sur-Crécy,,,,,,,7
02525,Morcourt (02),Morcourt,21,1,0,0,0,0,22
02528,Mortefontaine (02),Mortefontaine,,,,,,,1
02532,Moÿ-de-l'Aisne (02),Moÿ-de-l'Aisne,,,,,,,4
02535,Nampcelles-la-Cour (02),Nampcelles-la-Cour,,,,,,,2
02539,Nauroy (02),Nauroy,13,0,0,0,0,0,13
02540,Nesles-la-Montagne (02),Nesles-la-Montagne,41,0,0,0,0,0,41
02543,Neuilly-Saint-Front (02),Neuilly-Saint-Front,119,7,2,0,0,0,128
02544,Neuve-Maison (02),Neuve-Maison,53,1,0,0,1,0,55
02548,La Neuville-lès-Dorengt (02),La Neuville-lès-Dorengt,,,,,,,1
02553,Nizy-le-Comte (02),Nizy-le-Comte,,,,,,,4
02554,Nogentel (02),Nogentel,22,0,0,0,27,0,49
02555,Nogent-l'Artaud (02),Nogent-l'Artaud,89,0,1,0,3,0,93
02558,Le Nouvion-en-Thiérache (02),Le Nouvion-en-Thiérache,208,60,10,0,4,0,282
02559,Nouvion-et-Catillon (02),Nouvion-et-Catillon,17,1,0,0,0,0,18
02560,Nouvion-le-Comte (02),Nouvion-le-Comte,,,,,,,8
02563,Noyales (02),Noyales,,,,,,,2
02564,Noyant-et-Aconin (02),Noyant-et-Aconin,15,0,0,0,0,0,15
02569,Oisy (02),Oisy,11,0,0,0,0,0,11
02571,Omissy (02),Omissy,,,,,,,5
02574,Origny-en-Thiérache (02),Origny-en-Thiérache,15,0,0,0,0,0,15
02575,Origny-Sainte-Benoite (02),Origny-Sainte-Benoite,113,3,4,0,1,0,121
02580,Oulchy-le-Château (02),Oulchy-le-Château,58,3,2,0,0,0,63
02593,Pasly (02),Pasly,58,0,0,0,0,0,58
02596,Pavant (02),Pavant,,,,,,,1
02602,Pinon (02),Pinon,146,0,4,7,2,0,159
02608,Plomion (02),Plomion,,,,,,,3
02610,Pommiers (02),Pommiers,24,0,0,0,0,0,24
02617,Pouilly-sur-Serre (02),Pouilly-sur-Serre,,,,,,,9
02619,Prémontré (02),Prémontré,63,26,1,0,0,0,90
02620,Presles-et-Boves (02),Presles-et-Boves,,,,,,,1
02629,Puisieux-et-Clanlieu (02),Puisieux-et-Clanlieu,,,,,,,3
02631,Quierzy (02),Quierzy,,,,,,,8
02648,Ribemont (02),Ribemont,74,0,1,0,7,0,82
02657,Rougeries (02),Rougeries,,,,,,,6
02666,Rozoy-sur-Serre (02),Rozoy-sur-Serre,45,33,0,1,1,0,80
02668,Sains-Richaumont (02),Sains-Richaumont,43,7,0,1,0,0,51
02671,Saint-Aubin (02),Saint-Aubin,,,,,,,6
02676,Saint-Erme-Outre-et-Ramecourt (02),Saint-Erme-Outre-et-Ramecourt,22,0,0,0,0,0,22
02680,Saint-Gobain (02),Saint-Gobain,69,0,2,0,0,0,71
02684,Saint-Michel (02),Saint-Michel,145,11,2,0,0,0,158
02687,Saint-Pierre-Aigle (02),Saint-Pierre-Aigle,,,,,,,1
02691,Saint-Quentin (02),Saint-Quentin,6628,83,592,65,163,15,7546
02694,Saint-Simon (02),Saint-Simon,11,0,0,0,0,0,11
02703,Seboncourt (02),Seboncourt,,,,,,,1
02706,Septmonts (02),Septmonts,12,0,0,0,0,0,12
02710,Seraucourt-le-Grand (02),Seraucourt-le-Grand,15,0,0,0,0,0,15
02713,Seringes-et-Nesles (02),Seringes-et-Nesles,,,,,,,2
02714,Sermoise (02),Sermoise,,,,,,,9
02716,Servais (02),Servais,,,,,,,2
02719,Sinceny (02),Sinceny,40,1,1,0,1,0,43
02720,Sissonne (02),Sissonne,132,20,11,0,1,0,164
02722,Soissons (02),Soissons,5383,140,106,26,84,0,5739
02727,Sons-et-Ronchères (02),Sons-et-Ronchères,,,,,,,4
02737,Tavaux-et-Pontséricourt (02),Tavaux-et-Pontséricourt,,,,,,,1
02738,Tergnier (02),Tergnier,2021,69,69,6,62,0,2227
02746,Travecy (02),Travecy,,,,,,,1
02750,Trosly-Loire (02),Trosly-Loire,,,,,,,2
02755,Urcel (02),Urcel,26,0,1,0,1,0,28
02758,Vailly-sur-Aisne (02),Vailly-sur-Aisne,152,6,1,0,1,0,160
02759,La Vallée-au-Blé (02),La Vallée-au-Blé,,,,,,,4
02769,Vaux-Andigny (02),Vaux-Andigny,35,1,1,0,1,0,38
02780,Venizel (02),Venizel,183,1,3,0,2,0,189
02783,Grand-Verly (02),Grand-Verly,,,,,,,1
02785,Vermand (02),Vermand,8,0,0,0,0,0,8
02788,Versigny (02),Versigny,,,,,,,6
02789,Vervins (02),Vervins,459,30,17,3,8,0,517
02791,Veslud (02),Veslud,,,,,,,4
02795,Vic-sur-Aisne (02),Vic-sur-Aisne,153,2,1,0,1,0,157
02799,Vierzy (02),Vierzy,12,2,0,0,0,0,14
02801,Vigneux-Hocquet (02),Vigneux-Hocquet,,,,,,,2
02805,Villeneuve-Saint-Germain (02),Villeneuve-Saint-Germain,364,2,2,0,0,0,368
02806,Villeneuve-sur-Fère (02),Villeneuve-sur-Fère,,,,,,,1
02810,Villers-Cotterêts (02),Villers-Cotterêts,1683,28,13,11,44,0,1779
02815,Villers-Saint-Christophe (02),Villers-Saint-Christophe,,,,,,,2
02818,Villiers-Saint-Denis (02),Villiers-Saint-Denis,20,0,0,0,0,0,20
02819,Vincy-Reuil-et-Magny (02),Vincy-Reuil-et-Magny,,,,,,,1
02820,Viry-Noureuil (02),Viry-Noureuil,,,,,,,6
02821,Vivaise (02),Vivaise,24,0,2,0,0,0,26
02830,Wassigny (02),Wassigny,58,2,1,0,1,0,62
02833,Wimy (02),Wimy,,,,,,,1
03001,Abrest (03),Abrest,71,0,0,0,0,0,71
03002,Agonges (03),Agonges,,,,,,,10
03003,Ainay-le-Château (03),Ainay-le-Château,33,1,1,0,0,0,35
03005,Archignat (03),Archignat,25,2,3,0,0,0,30
03006,Arfeuilles (03),Arfeuilles,,,,,,,1
03009,Aubigny (03),Aubigny,,,,,,,7
03010,Audes (03),Audes,,,,,,,5
03011,Aurouër (03),Aurouër,,,,,,,8
03012,Autry-Issards (03),Autry-Issards,,,,,,,8
03013,Avermes (03),Avermes,550,5,7,4,0,0,566
03018,Bayet (03),Bayet,18,1,0,0,0,0,19
03019,Beaulon (03),Beaulon,36,0,0,0,0,0,36
03022,Bellenaves (03),Bellenaves,38,0,1,2,0,0,41
03023,Bellerive-sur-Allier (03),Bellerive-sur-Allier,630,1,14,17,15,0,677
03024,Bert (03),Bert,,,,,,,7
03025,Bessay-sur-Allier (03),Bessay-sur-Allier,64,2,0,0,0,0,66
03027,Bézenet (03),Bézenet,,,,,,,10
03030,Biozat (03),Biozat,,,,,,,2
03031,Bizeneuille (03),Bizeneuille,,,,,,,7
03034,Boucé (03),Boucé,11,0,0,0,0,0,11
03036,Bourbon-l'Archambault (03),Bourbon-l'Archambault,72,0,0,0,0,0,72
03037,Braize (03),Braize,,,,,,,10
03039,Bresnay (03),Bresnay,,,,,,,2
03040,Bressolles (03),Bressolles,13,0,1,0,0,0,14
03041,Le Brethon (03),Le Brethon,,,,,,,2
03042,Le Breuil (03),Le Breuil,,,,,,,2
03043,Broût-Vernet (03),Broût-Vernet,12,0,0,0,0,0,12
03044,Brugheas (03),Brugheas,17,0,0,0,0,0,17
03045,Busset (03),Busset,12,0,0,0,0,0,12
03046,Buxières-les-Mines (03),Buxières-les-Mines,58,2,12,0,0,0,72
03048,Cérilly (03),Cérilly,16,0,6,0,0,0,22
03052,Chamblet (03),Chamblet,26,2,0,0,1,0,29
03053,Chantelle (03),Chantelle,22,1,0,0,0,0,23
03054,Chapeau (03),Chapeau,,,,,,,5
03055,La Chapelaude (03),La Chapelaude,,,,,,,7
03057,La Chapelle-aux-Chasses (03),La Chapelle-aux-Chasses,,,,,,,4
03058,Chappes (03),Chappes,,,,,,,5
03059,Chareil-Cintrat (03),Chareil-Cintrat,,,,,,,7
03060,Charmeil (03),Charmeil,13,0,0,0,0,0,13
03063,Chassenard (03),Chassenard,11,0,1,0,1,0,13
03064,Château-sur-Allier (03),Château-sur-Allier,,,,,,,3
03065,Châtel-de-Neuvre (03),Châtel-de-Neuvre,12,0,2,0,0,0,14
03066,Châtel-Montagne (03),Châtel-Montagne,,,,,,,2
03069,Châtillon (03),Châtillon,,,,,,,9
03071,Chavroches (03),Chavroches,,,,,,,4
03072,Chazemais (03),Chazemais,12,0,1,0,0,0,13
03073,Chemilly (03),Chemilly,20,0,0,0,0,0,20
03074,Chevagnes (03),Chevagnes,9,0,1,0,0,0,10
03080,Cognat-Lyonne (03),Cognat-Lyonne,16,0,0,0,0,0,16
03081,Colombier (03),Colombier,,,,,,,4
03082,Commentry (03),Commentry,781,58,73,1,6,0,919
03084,Cosne-d'Allier (03),Cosne-d'Allier,75,1,68,0,0,0,144
03085,Coulandon (03),Coulandon,,,,,,,2
03086,Coulanges (03),Coulanges,12,0,0,0,1,0,13
03087,Couleuvre (03),Couleuvre,12,1,1,0,0,0,14
03090,Couzon (03),Couzon,,,,,,,6
03091,Créchy (03),Créchy,,,,,,,4
03093,Creuzier-le-Neuf (03),Creuzier-le-Neuf,19,1,0,0,0,0,20
03094,Creuzier-le-Vieux (03),Creuzier-le-Vieux,71,0,0,0,0,0,71
03095,Cusset (03),Cusset,1305,5,16,5,13,0,1344
03097,Deneuille-les-Mines (03),Deneuille-les-Mines,,,,,,,4
03098,Désertines (03),Désertines,192,4,1,2,1,0,200
03099,Deux-Chaises (03),Deux-Chaises,15,0,0,0,0,0,15
03100,Diou (03),Diou,45,3,0,0,0,0,48
03101,Domérat (03),Domérat,383,20,9,0,1,0,413
03102,Dompierre-sur-Besbre (03),Dompierre-sur-Besbre,298,0,26,0,1,0,325
03103,Le Donjon (03),Le Donjon,68,0,1,0,0,0,69
03104,Doyet (03),Doyet,15,0,2,0,0,0,17
03106,Durdat-Larequille (03),Durdat-Larequille,29,0,1,0,0,0,30
03107,Ébreuil (03),Ébreuil,27,0,0,0,0,0,27
03108,Échassières (03),Échassières,13,0,1,0,0,0,14
03109,Escurolles (03),Escurolles,32,0,1,0,0,0,33
03110,Espinasse-Vozelle (03),Espinasse-Vozelle,,,,,,,10
03111,Estivareilles (03),Estivareilles,13,0,0,0,0,0,13
03112,Étroussat (03),Étroussat,,,,,,,2
03113,Ferrières-sur-Sichon (03),Ferrières-sur-Sichon,,,,,,,2
03114,La Ferté-Hauterive (03),La Ferté-Hauterive,,,,,,,10
03117,Franchesse (03),Franchesse,,,,,,,4
03118,Gannat (03),Gannat,245,4,5,0,3,0,257
03119,Gannay-sur-Loire (03),Gannay-sur-Loire,,,,,,,3
03120,Garnat-sur-Engièvre (03),Garnat-sur-Engièvre,16,0,0,0,0,0,16
03121,Gennetines (03),Gennetines,,,,,,,10
03126,Hauterive (03),Hauterive,35,0,0,0,0,0,35
03127,Hérisson (03),Hérisson,,,,,,,9
03128,Huriel (03),Huriel,62,8,0,0,3,0,73
03129,Hyds (03),Hyds,,,,,,,4
03132,Jaligny-sur-Besbre (03),Jaligny-sur-Besbre,9,0,0,0,0,0,9
03133,Jenzat (03),Jenzat,,,,,,,4
03134,Laféline (03),Laféline,,,,,,,4
03135,Lalizolle (03),Lalizolle,,,,,,,6
03136,Lamaids (03),Lamaids,,,,,,,9
03138,Lapalisse (03),Lapalisse,113,1,0,0,1,0,115
03139,Laprugne (03),Laprugne,,,,,,,4
03140,Lavault-Sainte-Anne (03),Lavault-Sainte-Anne,27,0,0,0,0,0,27
03145,Lignerolles (03),Lignerolles,,,,,,,10
03146,Limoise (03),Limoise,,,,,,,6
03148,Loriges (03),Loriges,13,0,1,0,0,0,14
03149,Louchy-Montfand (03),Louchy-Montfand,,,,,,,8
03152,Louroux-de-Bouble (03),Louroux-de-Bouble,,,,,,,5
03155,Lurcy-Lévis (03),Lurcy-Lévis,43,1,8,0,1,0,53
03156,Lusigny (03),Lusigny,29,0,1,0,0,0,30
03157,Magnet (03),Magnet,,,,,,,5
03158,Haut-Bocage (03),Haut-Bocage,27,0,0,0,1,0,28
03159,Malicorne (03),Malicorne,65,1,3,0,1,0,70
03161,Marcillat-en-Combraille (03),Marcillat-en-Combraille,27,1,0,0,0,0,28
03164,Le Mayet-d'École (03),Le Mayet-d'École,,,,,,,2
03165,Le Mayet-de-Montagne (03),Le Mayet-de-Montagne,72,12,15,0,1,0,100
03166,Mazerier (03),Mazerier,,,,,,,3
03167,Mazirat (03),Mazirat,,,,,,,1
03168,Meaulne-Vitray (03),Meaulne-Vitray,46,0,0,0,1,0,47
03169,Meillard (03),Meillard,,,,,,,3
03173,Molinet (03),Molinet,50,5,1,0,0,0,56
03175,Monestier (03),Monestier,,,,,,,2
03177,Monétay-sur-Loire (03),Monétay-sur-Loire,,,,,,,6
03179,Montaigu-le-Blin (03),Montaigu-le-Blin,,,,,,,8
03180,Montbeugny (03),Montbeugny,21,1,0,0,0,0,22
03181,Montcombroux-les-Mines (03),Montcombroux-les-Mines,,,,,,,2
03182,Monteignet-sur-l'Andelot (03),Monteignet-sur-l'Andelot,,,,,,,1
03183,Le Montet (03),Le Montet,40,0,3,0,0,0,43
03184,Montilly (03),Montilly,,,,,,,5
03185,Montluçon (03),Montluçon,3702,477,314,1,53,0,4547
03186,Montmarault (03),Montmarault,175,6,5,1,0,0,187
03189,Montvicq (03),Montvicq,,,,,,,1
03190,Moulins (03),Moulins,3007,180,98,3,40,0,3328
03191,Murat (03),Murat,,,,,,,7
03193,Nassigny (03),Nassigny,,,,,,,7
03195,Néris-les-Bains (03),Néris-les-Bains,28,4,0,0,0,0,32
03197,Neuilly-le-Réal (03),Neuilly-le-Réal,28,0,0,0,0,0,28
03200,Neuvy (03),Neuvy,,,,,,,10
03201,Nizerolles (03),Nizerolles,11,0,0,0,0,0,11
03202,Noyant-d'Allier (03),Noyant-d'Allier,16,3,0,0,0,0,19
03203,Paray-le-Frésil (03),Paray-le-Frésil,,,,,,,6
03204,Paray-sous-Briailles (03),Paray-sous-Briailles,,,,,,,10
03205,Périgny (03),Périgny,,,,,,,4
03206,La Petite-Marche (03),La Petite-Marche,,,,,,,2
03207,Pierrefitte-sur-Loire (03),Pierrefitte-sur-Loire,14,0,0,0,0,0,14
03208,Le Pin (03),Le Pin,10,0,1,0,0,0,11
03211,Prémilhat (03),Prémilhat,87,3,0,0,0,0,90
03212,Quinssaines (03),Quinssaines,,,,,,,9
03214,Rocles (03),Rocles,21,6,0,0,0,0,27
03217,Saint-Angel (03),Saint-Angel,,,,,,,6
03219,Saint-Bonnet-de-Four (03),Saint-Bonnet-de-Four,,,,,,,8
03220,Saint-Bonnet-de-Rochefort (03),Saint-Bonnet-de-Rochefort,12,0,1,0,0,0,13
03221,Saint-Bonnet-Tronçais (03),Saint-Bonnet-Tronçais,41,0,2,0,0,0,43
03225,Saint-Désiré (03),Saint-Désiré,,,,,,,5
03227,Saint-Didier-la-Forêt (03),Saint-Didier-la-Forêt,,,,,,,4
03229,Saint-Ennemond (03),Saint-Ennemond,21,0,1,0,0,0,22
03230,Saint-Étienne-de-Vicq (03),Saint-Étienne-de-Vicq,,,,,,,4
03233,Saint-Genest (03),Saint-Genest,,,,,,,8
03234,Saint-Gérand-de-Vaux (03),Saint-Gérand-de-Vaux,,,,,,,3
03235,Saint-Gérand-le-Puy (03),Saint-Gérand-le-Puy,18,0,1,0,0,0,19
03236,Saint-Germain-des-Fossés (03),Saint-Germain-des-Fossés,249,3,1,0,3,0,256
03238,Saint-Hilaire (03),Saint-Hilaire,14,0,1,0,0,0,15
03239,Saint-Léger-sur-Vouzance (03),Saint-Léger-sur-Vouzance,,,,,,,4
03240,Saint-Léon (03),Saint-Léon,,,,,,,6
03241,Saint-Léopardin-d'Augy (03),Saint-Léopardin-d'Augy,,,,,,,7
03243,Saint-Marcel-en-Murat (03),Saint-Marcel-en-Murat,,,,,,,2
03246,Saint-Martinien (03),Saint-Martinien,,,,,,,7
03247,Saint-Menoux (03),Saint-Menoux,21,0,1,0,0,0,22
03248,Saint-Nicolas-des-Biefs (03),Saint-Nicolas-des-Biefs,,,,,,,1
03253,Saint-Pourçain-sur-Besbre (03),Saint-Pourçain-sur-Besbre,,,,,,,7
03254,Saint-Pourçain-sur-Sioule (03),Saint-Pourçain-sur-Sioule,186,2,2,0,0,0,190
03258,Saint-Rémy-en-Rollat (03),Saint-Rémy-en-Rollat,,,,,,,5
03260,Saint-Sornin (03),Saint-Sornin,,,,,,,8
03262,Saint-Victor (03),Saint-Victor,54,3,2,0,0,0,59
03264,Saint-Yorre (03),Saint-Yorre,143,1,3,0,1,0,148
03265,Saligny-sur-Roudon (03),Saligny-sur-Roudon,14,0,2,0,1,0,17
03266,Sanssat (03),Sanssat,23,0,1,0,0,0,24
03273,Seuillet (03),Seuillet,,,,,,,4
03275,Souvigny (03),Souvigny,71,2,1,0,0,0,74
03279,Teillet-Argenty (03),Teillet-Argenty,21,2,0,0,0,0,23
03281,Le Theil (03),Le Theil,,,,,,,4
03282,Theneuille (03),Theneuille,,,,,,,4
03283,Thiel-sur-Acolin (03),Thiel-sur-Acolin,14,0,0,0,0,0,14
03286,Toulon-sur-Allier (03),Toulon-sur-Allier,32,0,0,0,0,0,32
03287,Treban (03),Treban,11,1,0,0,0,0,12
03288,Treignat (03),Treignat,,,,,,,2
03289,Treteau (03),Treteau,,,,,,,8
03290,Trévol (03),Trévol,31,0,1,0,0,0,32
03292,Tronget (03),Tronget,40,1,0,0,0,0,41
03293,Urçay (03),Urçay,20,0,0,0,0,0,20
03296,Valigny (03),Valigny,,,,,,,2
03297,Vallon-en-Sully (03),Vallon-en-Sully,54,0,13,0,1,0,68
03298,Varennes-sur-Allier (03),Varennes-sur-Allier,188,9,4,0,0,0,201
03299,Varennes-sur-Tèche (03),Varennes-sur-Tèche,,,,,,,3
03300,Vaumas (03),Vaumas,,,,,,,7
03301,Vaux (03),Vaux,38,0,0,0,0,0,38
03304,Vendat (03),Vendat,,,,,,,8
03305,Verneix (03),Verneix,,,,,,,4
03306,Le Vernet (03),Le Vernet,23,0,0,0,0,0,23
03307,Verneuil-en-Bourbonnais (03),Verneuil-en-Bourbonnais,,,,,,,3
03309,Le Veurdre (03),Le Veurdre,33,1,1,0,0,0,35
03310,Vichy (03),Vichy,1864,61,25,6,14,0,1970
03312,Vieure (03),Vieure,,,,,,,4
03314,Villebret (03),Villebret,21,0,0,0,1,0,22
03315,Villefranche-d'Allier (03),Villefranche-d'Allier,68,0,4,0,1,0,73
03316,Villeneuve-sur-Allier (03),Villeneuve-sur-Allier,,,,,,,7
03319,Voussac (03),Voussac,10,0,2,0,0,0,12
03320,Ygrande (03),Ygrande,25,0,0,0,0,0,25
03321,Yzeure (03),Yzeure,773,47,20,0,4,0,844
04001,Aiglun (04),Aiglun,69,2,0,0,1,0,72
04004,Allemagne-en-Provence (04),Allemagne-en-Provence,12,0,0,0,0,0,12
04006,Allos (04),Allos,33,13,2,0,0,0,48
04008,Annot (04),Annot,93,10,5,0,0,0,108
04013,Aubignosc (04),Aubignosc,21,0,0,0,0,0,21
04018,Banon (04),Banon,26,0,3,0,0,0,29
04019,Barcelonnette (04),Barcelonnette,144,5,10,0,2,0,161
04020,Barles (04),Barles,,,,,,,4
04022,Barrême (04),Barrême,,,,,,,4
04027,Bevons (04),Bevons,,,,,,,10
04033,Ubaye-Serre-Ponçon (04),Ubaye-Serre-Ponçon,,,,,,,3
04034,La Brillanne (04),La Brillanne,77,1,0,0,0,0,78
04036,Le Brusquet (04),Le Brusquet,17,0,0,0,0,0,17
04039,Castellane (04),Castellane,56,4,0,0,26,0,86
04046,Le Chaffaut-Saint-Jurson (04),Le Chaffaut-Saint-Jurson,44,0,0,0,0,0,44
04047,Champtercier (04),Champtercier,18,0,0,0,0,0,18
04049,Château-Arnoux-Saint-Auban (04),Château-Arnoux-Saint-Auban,421,10,1,0,1,0,433
04058,Claret (04),Claret,,,,,,,2
04061,Colmars (04),Colmars,,,,,,,6
04065,Cruis (04),Cruis,,,,,,,6
04068,Dauphin (04),Dauphin,,,,,,,6
04070,Digne-les-Bains (04),Digne-les-Bains,1827,35,11,12,9,0,1894
04076,Entrevaux (04),Entrevaux,,,,,,,8
04079,L'Escale (04),L'Escale,16,0,0,0,0,0,16
04081,Esparron-de-Verdon (04),Esparron-de-Verdon,,,,,,,4
04088,Forcalquier (04),Forcalquier,266,2,2,2,1,0,273
04094,Gréoux-les-Bains (04),Gréoux-les-Bains,206,1,1,0,3,0,211
04096,Jausiers (04),Jausiers,48,1,0,0,0,0,49
04108,Malijai (04),Malijai,122,7,1,1,1,0,132
04110,Mallemoisson (04),Mallemoisson,11,0,1,0,0,0,12
04112,Manosque (04),Manosque,1808,22,16,0,8,0,1854
04116,Les Mées (04),Les Mées,202,6,1,0,1,0,210
04121,Mézel (04),Mézel,38,0,0,0,0,0,38
04123,Mison (04),Mison,13,0,1,0,0,0,14
04127,Montfort (04),Montfort,21,0,0,0,0,0,21
04134,La Motte-du-Caire (04),La Motte-du-Caire,,,,,,,10
04135,Moustiers-Sainte-Marie (04),Moustiers-Sainte-Marie,,,,,,,5
04143,Oraison (04),Oraison,298,4,5,0,2,0,309
04144,La Palud-sur-Verdon (04),La Palud-sur-Verdon,,,,,,,6
04145,Peipin (04),Peipin,80,1,0,0,0,0,81
04148,Peyroules (04),Peyroules,,,,,,,4
04149,Peyruis (04),Peyruis,84,3,2,0,0,0,89
04150,Piégut (04),Piégut,,,,,,,4
04152,Pierrevert (04),Pierrevert,87,1,0,0,1,0,89
04157,Puimoisson (04),Puimoisson,,,,,,,2
04158,Quinson (04),Quinson,24,0,0,0,0,0,24
04160,Reillanne (04),Reillanne,12,0,0,0,0,0,12
04163,Revest-du-Bion (04),Revest-du-Bion,,,,,,,9
04166,Riez (04),Riez,49,4,0,0,1,0,54
04173,Saint-André-les-Alpes (04),Saint-André-les-Alpes,20,0,0,0,0,0,20
04178,Saint-Étienne-les-Orgues (04),Saint-Étienne-les-Orgues,34,0,2,0,0,0,36
04179,Saint-Geniez (04),Saint-Geniez,,,,,,,3
04186,Saint-Laurent-du-Verdon (04),Saint-Laurent-du-Verdon,,,,,,,3
04188,Saint-Maime (04),Saint-Maime,12,1,1,0,0,0,14
04189,Saint-Martin-de-Brômes (04),Saint-Martin-de-Brômes,16,0,0,0,1,0,17
04190,Saint-Martin-les-Eaux (04),Saint-Martin-les-Eaux,,,,,,,6
04192,Saint-Michel-l'Observatoire (04),Saint-Michel-l'Observatoire,15,0,0,0,0,0,15
04197,Sainte-Tulle (04),Sainte-Tulle,209,4,1,0,0,0,214
04200,Salignac (04),Salignac,15,0,0,0,1,0,16
04202,Sausses (04),Sausses,,,,,,,2
04205,Seyne (04),Seyne,30,1,2,0,1,0,34
04209,Sisteron (04),Sisteron,566,14,15,0,3,0,598
04214,Tartonne (04),Tartonne,,,,,,,3
04216,Thèze (04),Thèze,,,,,,,5
04217,Thoard (04),Thoard,12,0,0,0,0,0,12
04227,Vachères (04),Vachères,,,,,,,4
04230,Valensole (04),Valensole,21,0,0,0,0,0,21
04242,Villeneuve (04),Villeneuve,162,0,0,7,1,0,170
04244,Volonne (04),Volonne,39,1,0,0,0,0,40
04245,Volx (04),Volx,48,3,1,0,1,0,53
05001,Abriès-Ristolas (05),Abriès-Ristolas,20,5,0,0,0,0,25
05003,Aiguilles (05),Aiguilles,18,0,0,0,0,0,18
05006,L'Argentière-la-Bessée (05),L'Argentière-la-Bessée,225,2,0,6,0,0,233
05007,Arvieux (05),Arvieux,15,3,0,0,0,0,18
